QueryNumber,RankingDoc
41,"[41, 140, 0.7064456434075167]"
41,"[42, 401, 0.7057645107581602]"
41,"[43, 59, 0.7031609322207778]"
41,"[44, 496, 0.7031609322207778]"
41,"[45, 693, 0.7031609322207778]"
41,"[46, 1201, 0.7021433019643378]"
41,"[47, 971, 0.6991553735771538]"
41,"[48, 137, 0.6964408238748839]"
41,"[49, 749, 0.6961976205405798]"
41,"[50, 151, 0.6948131774216391]"
41,"[51, 585, 0.6948131774216391]"
41,"[52, 901, 0.6944451686448915]"
41,"[53, 856, 0.693247736947834]"
41,"[54, 441, 0.6925408438680344]"
41,"[55, 466, 0.6925408438680344]"
41,"[56, 1106, 0.6859207314409491]"
41,"[57, 614, 0.6853552735230277]"
41,"[58, 206, 0.6848707835699085]"
41,"[59, 355, 0.6848707835699085]"
41,"[60, 424, 0.6848707835699085]"
41,"[61, 689, 0.6848707835699085]"
41,"[62, 969, 0.6846796651681222]"
41,"[63, 366, 0.6818901524941018]"
41,"[64, 397, 0.6818901524941018]"
41,"[65, 738, 0.6818901524941018]"
41,"[66, 411, 0.6795054604933616]"
41,"[67, 613, 0.676618522952761]"
41,"[68, 124, 0.676291197198604]"
41,"[69, 425, 0.676291197198604]"
41,"[70, 685, 0.676036314308828]"
41,"[71, 1190, 0.6755076432288448]"
41,"[72, 11, 0.6746115107965551]"
41,"[73, 83, 0.6733660541813354]"
41,"[74, 1076, 0.6733660541813354]"
41,"[75, 1137, 0.6733660541813354]"
41,"[76, 205, 0.672789104541085]"
41,"[77, 18, 0.6725768885821249]"
41,"[78, 766, 0.6721535341966434]"
41,"[79, 765, 0.6698536763468055]"
41,"[80, 386, 0.6690144212269378]"
41,"[81, 553, 0.6671901386896425]"
41,"[82, 676, 0.6645265855117678]"
41,"[83, 190, 0.6630333462516197]"
41,"[84, 508, 0.6630333462516197]"
41,"[85, 1019, 0.6630333462516197]"
41,"[86, 715, 0.6605862654831747]"
41,"[87, 1155, 0.6587994893574585]"
41,"[88, 794, 0.6553841686872511]"
41,"[89, 956, 0.6553491824648002]"
41,"[90, 658, 0.6508614431581221]"
41,"[91, 126, 0.6492340766885953]"
41,"[92, 867, 0.648163496457592]"
41,"[93, 904, 0.648163496457592]"
41,"[94, 336, 0.6393232849429422]"
41,"[95, 1175, 0.6393232849429422]"
41,"[96, 1197, 0.6377636993649389]"
41,"[97, 3, 0.6372376194180277]"
41,"[98, 19, 0.6324453746873935]"
41,"[99, 62, 0.632444499278427]"
41,"[100, 33, 0.6323756247191252]"
41,"[101, 208, 0.6323756247191252]"
41,"[102, 301, 0.6323756247191252]"
41,"[103, 453, 0.6323756247191252]"
41,"[104, 522, 0.6323756247191252]"
41,"[105, 596, 0.6323756247191252]"
41,"[106, 625, 0.6323756247191252]"
41,"[107, 853, 0.6323756247191252]"
41,"[108, 1202, 0.6323756247191252]"
41,"[109, 24, 0.6318346722738657]"
41,"[110, 106, 0.6318346722738657]"
41,"[111, 119, 0.6318346722738657]"
41,"[112, 125, 0.6318346722738657]"
41,"[113, 149, 0.6318346722738657]"
41,"[114, 195, 0.6318346722738657]"
41,"[115, 204, 0.6318346722738657]"
41,"[116, 263, 0.6318346722738657]"
41,"[117, 281, 0.6318346722738657]"
41,"[118, 284, 0.6318346722738657]"
41,"[119, 357, 0.6318346722738657]"
41,"[120, 583, 0.6318346722738657]"
41,"[121, 668, 0.6318346722738657]"
41,"[122, 747, 0.6318346722738657]"
41,"[123, 851, 0.6318346722738657]"
41,"[124, 981, 0.6318346722738657]"
41,"[125, 1038, 0.6318346722738657]"
41,"[126, 1046, 0.6318346722738657]"
41,"[127, 1058, 0.6318346722738657]"
41,"[128, 1105, 0.6318346722738657]"
41,"[129, 1132, 0.6318346722738657]"
41,"[130, 655, 0.6316845973251477]"
41,"[131, 530, 0.631537193036764]"
41,"[132, 122, 0.631376651509511]"
41,"[133, 624, 0.631376651509511]"
41,"[134, 1237, 0.631376651509511]"
41,"[135, 438, 0.6313127134591878]"
41,"[136, 705, 0.6313127134591878]"
41,"[137, 730, 0.6313127134591878]"
41,"[138, 902, 0.6313127134591878]"
41,"[139, 1099, 0.6313127134591878]"
41,"[140, 1179, 0.6313127134591878]"
41,"[141, 540, 0.6312470648517726]"
41,"[142, 495, 0.6311904110766953]"
41,"[143, 174, 0.6310023177329435]"
41,"[144, 427, 0.6310023177329435]"
41,"[145, 669, 0.6310023177329435]"
41,"[146, 1224, 0.6310023177329435]"
41,"[147, 229, 0.6302509627053585]"
41,"[148, 288, 0.6302509627053585]"
41,"[149, 803, 0.6302509627053585]"
41,"[150, 885, 0.6302509627053585]"
41,"[151, 1007, 0.6302509627053585]"
41,"[152, 1068, 0.6302509627053585]"
41,"[153, 1078, 0.6302509627053585]"
41,"[154, 1191, 0.6302509627053585]"
41,"[155, 573, 0.6301184043299305]"
41,"[156, 172, 0.6293898271206299]"
41,"[157, 219, 0.6293898271206299]"
41,"[158, 587, 0.6266537719237053]"
41,"[159, 629, 0.6266537719237053]"
41,"[160, 1124, 0.6266537719237053]"
41,"[161, 564, 0.6263141370743158]"
41,"[162, 574, 0.6263141370743158]"
41,"[163, 1207, 0.6263141370743158]"
41,"[164, 915, 0.6262169182063069]"
41,"[165, 1164, 0.6262169182063069]"
41,"[166, 581, 0.6256411350707624]"
41,"[167, 541, 0.6255737012488408]"
41,"[168, 1067, 0.6252774571438552]"
41,"[169, 349, 0.624797185501132]"
41,"[170, 364, 0.624797185501132]"
41,"[171, 372, 0.624797185501132]"
41,"[172, 283, 0.6230019330075419]"
41,"[173, 745, 0.6229585049089666]"
41,"[174, 819, 0.6227199880088924]"
41,"[175, 231, 0.6217888997223738]"
41,"[176, 462, 0.6217888997223738]"
41,"[177, 639, 0.6217888997223738]"
41,"[178, 657, 0.6217888997223738]"
41,"[179, 1081, 0.6217888997223738]"
41,"[180, 243, 0.6217521860530884]"
41,"[181, 949, 0.6215660199503453]"
41,"[182, 804, 0.6215227726222651]"
41,"[183, 31, 0.6200153951110082]"
41,"[184, 89, 0.6200153951110082]"
41,"[185, 694, 0.6200153951110082]"
41,"[186, 751, 0.6200153951110082]"
41,"[187, 790, 0.6200153951110082]"
41,"[188, 870, 0.6200153951110082]"
41,"[189, 565, 0.6197759158282595]"
41,"[190, 1157, 0.6197759158282595]"
41,"[191, 30, 0.6194090548155492]"
41,"[192, 102, 0.6194090548155492]"
41,"[193, 181, 0.6194090548155492]"
41,"[194, 332, 0.6194090548155492]"
41,"[195, 1075, 0.6194090548155492]"
41,"[196, 1077, 0.6194090548155492]"
41,"[197, 786, 0.6193875653897662]"
41,"[198, 567, 0.6182987843371895]"
41,"[199, 1002, 0.6182987843371895]"
41,"[200, 1148, 0.6182987843371895]"
41,"[201, 812, 0.6176047898025402]"
41,"[202, 375, 0.6163626587216328]"
41,"[203, 726, 0.6163380016712888]"
41,"[204, 543, 0.6151818802895088]"
41,"[205, 962, 0.6151818802895088]"
41,"[206, 1115, 0.6147871943897413]"
41,"[207, 458, 0.6146412375106451]"
41,"[208, 347, 0.6130014123472524]"
41,"[209, 242, 0.6127247118367879]"
41,"[210, 588, 0.6127247118367879]"
41,"[211, 160, 0.612581617122579]"
41,"[212, 351, 0.612581617122579]"
41,"[213, 688, 0.612581617122579]"
41,"[214, 711, 0.612581617122579]"
41,"[215, 383, 0.6121853637819796]"
41,"[216, 295, 0.6104970607833486]"
41,"[217, 521, 0.6104970607833486]"
41,"[218, 1000, 0.6104970607833486]"
41,"[219, 502, 0.6103486039714069]"
41,"[220, 597, 0.6103486039714069]"
41,"[221, 648, 0.6103486039714069]"
41,"[222, 899, 0.6103486039714069]"
41,"[223, 912, 0.6103486039714069]"
41,"[224, 1168, 0.6103486039714069]"
41,"[225, 722, 0.6099377293937207]"
41,"[226, 959, 0.6075564661458468]"
41,"[227, 317, 0.6069345179247263]"
41,"[228, 667, 0.6068857868709612]"
41,"[229, 312, 0.606853216677117]"
41,"[230, 646, 0.6060582668990105]"
41,"[231, 528, 0.604718215879884]"
41,"[232, 848, 0.604718215879884]"
41,"[233, 1110, 0.6037141107934674]"
41,"[234, 218, 0.6022487584405345]"
41,"[235, 852, 0.6022487584405345]"
41,"[236, 914, 0.6022487584405345]"
41,"[237, 63, 0.5991176072318787]"
41,"[238, 989, 0.5990516185490886]"
41,"[239, 185, 0.5985033133958112]"
41,"[240, 1135, 0.5985033133958112]"
41,"[241, 1005, 0.5976137184499033]"
41,"[242, 404, 0.5974329934981925]"
41,"[243, 534, 0.5974329934981925]"
41,"[244, 576, 0.5974329934981925]"
41,"[245, 632, 0.5974329934981925]"
41,"[246, 954, 0.5974329934981925]"
41,"[247, 1039, 0.5974329934981925]"
41,"[248, 1178, 0.5974329934981925]"
41,"[249, 421, 0.596814250593618]"
41,"[250, 1205, 0.5964087799662061]"
41,"[251, 964, 0.5950917926968392]"
41,"[252, 268, 0.592735363718378]"
41,"[253, 51, 0.5927353637183779]"
41,"[254, 77, 0.5927353637183779]"
41,"[255, 104, 0.5927353637183779]"
41,"[256, 113, 0.5927353637183779]"
41,"[257, 134, 0.5927353637183779]"
41,"[258, 169, 0.5927353637183779]"
41,"[259, 210, 0.5927353637183779]"
41,"[260, 221, 0.5927353637183779]"
41,"[261, 222, 0.5927353637183779]"
41,"[262, 234, 0.5927353637183779]"
41,"[263, 245, 0.5927353637183779]"
41,"[264, 254, 0.5927353637183779]"
41,"[265, 255, 0.5927353637183779]"
41,"[266, 286, 0.5927353637183779]"
41,"[267, 304, 0.5927353637183779]"
41,"[268, 390, 0.5927353637183779]"
41,"[269, 407, 0.5927353637183779]"
41,"[270, 416, 0.5927353637183779]"
41,"[271, 461, 0.5927353637183779]"
41,"[272, 463, 0.5927353637183779]"
41,"[273, 482, 0.5927353637183779]"
41,"[274, 506, 0.5927353637183779]"
41,"[275, 608, 0.5927353637183779]"
41,"[276, 616, 0.5927353637183779]"
41,"[277, 640, 0.5927353637183779]"
41,"[278, 653, 0.5927353637183779]"
41,"[279, 660, 0.5927353637183779]"
41,"[280, 695, 0.5927353637183779]"
41,"[281, 702, 0.5927353637183779]"
41,"[282, 710, 0.5927353637183779]"
41,"[283, 743, 0.5927353637183779]"
41,"[284, 750, 0.5927353637183779]"
41,"[285, 795, 0.5927353637183779]"
41,"[286, 829, 0.5927353637183779]"
41,"[287, 849, 0.5927353637183779]"
41,"[288, 955, 0.5927353637183779]"
41,"[289, 972, 0.5927353637183779]"
41,"[290, 983, 0.5927353637183779]"
41,"[291, 1021, 0.5927353637183779]"
41,"[292, 1030, 0.5927353637183779]"
41,"[293, 1043, 0.5927353637183779]"
41,"[294, 1126, 0.5927353637183779]"
41,"[295, 1127, 0.5927353637183779]"
41,"[296, 1141, 0.5927353637183779]"
41,"[297, 1149, 0.5927353637183779]"
41,"[298, 647, 0.5903846734940057]"
41,"[299, 858, 0.590067143805622]"
41,"[300, 1125, 0.590067143805622]"
41,"[301, 147, 0.5900671438056219]"
41,"[302, 189, 0.5900671438056219]"
41,"[303, 311, 0.5900671438056219]"
41,"[304, 436, 0.5900671438056219]"
41,"[305, 454, 0.5900671438056219]"
41,"[306, 455, 0.5900671438056219]"
41,"[307, 489, 0.5900671438056219]"
41,"[308, 497, 0.5900671438056219]"
41,"[309, 552, 0.5900671438056219]"
41,"[310, 562, 0.5900671438056219]"
41,"[311, 684, 0.5900671438056219]"
41,"[312, 731, 0.5900671438056219]"
41,"[313, 742, 0.5900671438056219]"
41,"[314, 767, 0.5900671438056219]"
41,"[315, 785, 0.5900671438056219]"
41,"[316, 906, 0.5900671438056219]"
41,"[317, 944, 0.5900671438056219]"
41,"[318, 965, 0.5900671438056219]"
41,"[319, 986, 0.5900671438056219]"
41,"[320, 1040, 0.5900671438056219]"
41,"[321, 1042, 0.5900671438056219]"
41,"[322, 1066, 0.5900671438056219]"
41,"[323, 1117, 0.5900671438056219]"
41,"[324, 1188, 0.5900671438056219]"
41,"[325, 1199, 0.5900671438056219]"
41,"[326, 394, 0.5900671438056218]"
41,"[327, 536, 0.5900671438056218]"
41,"[328, 602, 0.5900671438056218]"
41,"[329, 815, 0.5900671438056218]"
41,"[330, 1050, 0.5900671438056218]"
41,"[331, 892, 0.5883772455495196]"
41,"[332, 141, 0.584954064032878]"
41,"[333, 860, 0.584954064032878]"
41,"[334, 535, 0.5846913988172905]"
41,"[335, 960, 0.58358349498691]"
41,"[336, 358, 0.58231780009803]"
41,"[337, 302, 0.581375908334691]"
41,"[338, 968, 0.581375908334691]"
41,"[339, 367, 0.5800720103089835]"
41,"[340, 606, 0.5800720103089835]"
41,"[341, 1200, 0.5800108433667021]"
41,"[342, 988, 0.5792408018358779]"
41,"[343, 987, 0.5784128469667595]"
41,"[344, 675, 0.5775566784809383]"
41,"[345, 755, 0.5773360349221955]"
41,"[346, 201, 0.5757078207543938]"
41,"[347, 1203, 0.5757078207543938]"
41,"[348, 1209, 0.5757078207543938]"
41,"[349, 1172, 0.5748205339804761]"
41,"[350, 259, 0.5708167829181874]"
41,"[351, 308, 0.5708167829181874]"
41,"[352, 469, 0.5696563327273186]"
41,"[353, 4, 0.5685872178663314]"
41,"[354, 211, 0.5685872178663314]"
41,"[355, 265, 0.568098326183133]"
41,"[356, 313, 0.568098326183133]"
41,"[357, 568, 0.568098326183133]"
41,"[358, 758, 0.568098326183133]"
41,"[359, 830, 0.568098326183133]"
41,"[360, 926, 0.568098326183133]"
41,"[361, 1091, 0.568098326183133]"
41,"[362, 1159, 0.568098326183133]"
41,"[363, 1163, 0.568098326183133]"
41,"[364, 335, 0.5651029305536043]"
41,"[365, 399, 0.5651029305536043]"
41,"[366, 260, 0.564875750041039]"
41,"[367, 235, 0.5629964044172924]"
41,"[368, 501, 0.5629964044172924]"
41,"[369, 561, 0.5629964044172924]"
41,"[370, 875, 0.5629964044172924]"
41,"[371, 957, 0.5629964044172924]"
41,"[372, 1139, 0.5629964044172924]"
41,"[373, 1160, 0.5629964044172924]"
41,"[374, 951, 0.5621283970253655]"
41,"[375, 46, 0.5615932857247644]"
41,"[376, 173, 0.5582338771062981]"
41,"[377, 278, 0.5576645855214865]"
41,"[378, 798, 0.5571115862124186]"
41,"[379, 451, 0.555609181862458]"
41,"[380, 527, 0.555609181862458]"
41,"[381, 807, 0.555609181862458]"
41,"[382, 963, 0.555609181862458]"
41,"[383, 999, 0.555609181862458]"
41,"[384, 1136, 0.555609181862458]"
41,"[385, 1014, 0.5545285288672063]"
41,"[386, 1156, 0.5545285288672063]"
41,"[387, 510, 0.5542429717780785]"
41,"[388, 322, 0.5540782733759437]"
42,"[1, 441, 0.6836445899231882]"
42,"[2, 314, 0.6706001768700288]"
42,"[3, 1201, 0.654667925963443]"
42,"[4, 1170, 0.6545606303170873]"
42,"[5, 312, 0.6345562997666632]"
42,"[6, 386, 0.6316720316308817]"
42,"[7, 856, 0.6190994452120032]"
42,"[8, 495, 0.60667718429395]"
42,"[9, 633, 0.6018584128770762]"
42,"[10, 694, 0.5973945070756667]"
42,"[11, 959, 0.5927165342351808]"
42,"[12, 676, 0.5885012805434704]"
42,"[13, 614, 0.5849233521466722]"
42,"[14, 59, 0.5844550095915894]"
42,"[15, 602, 0.5844550095915894]"
42,"[16, 860, 0.5818829046286975]"
42,"[17, 960, 0.5779525548530373]"
42,"[18, 680, 0.5771606397183959]"
42,"[19, 684, 0.5763870464792961]"
42,"[20, 1107, 0.5754997447220332]"
42,"[21, 710, 0.5735550635907332]"
42,"[22, 553, 0.5726984688628689]"
42,"[23, 1172, 0.5724197839142672]"
42,"[24, 798, 0.5644548767969081]"
42,"[25, 446, 0.5642019120651491]"
42,"[26, 190, 0.5637000246590158]"
42,"[27, 1136, 0.5637000246590158]"
42,"[28, 538, 0.5624899514211026]"
42,"[29, 807, 0.5619495539479183]"
42,"[30, 965, 0.5612250092680895]"
42,"[31, 1016, 0.5597559064653201]"
42,"[32, 322, 0.5501142374543079]"
43,"[1, 297, 0.8331009582387808]"
43,"[2, 430, 0.7537872429928999]"
43,"[3, 781, 0.7470309273610896]"
43,"[4, 441, 0.7226765427603759]"
43,"[5, 1120, 0.7185940908415135]"
43,"[6, 268, 0.669193621632626]"
43,"[7, 325, 0.653223102390036]"
43,"[8, 1105, 0.653223102390036]"
43,"[9, 693, 0.6521819046477331]"
43,"[10, 776, 0.6491157639598639]"
43,"[11, 501, 0.6482603671829386]"
43,"[12, 135, 0.645485608538218]"
43,"[13, 563, 0.6434570457876322]"
43,"[14, 314, 0.6431887361799344]"
43,"[15, 798, 0.6333117375090122]"
43,"[16, 1200, 0.630942290927106]"
43,"[17, 124, 0.6283121126962855]"
43,"[18, 875, 0.626344801759758]"
43,"[19, 404, 0.6184227862454651]"
43,"[20, 189, 0.6184227862454651]"
43,"[21, 471, 0.5984334001919673]"
43,"[22, 140, 0.5579339796589207]"
44,"[1, 1202, 0.6538277864991524]"
44,"[2, 567, 0.6333530441892914]"
44,"[3, 141, 0.6141560352544738]"
44,"[4, 1029, 0.6060938138557196]"
44,"[5, 565, 0.603116042760032]"
44,"[6, 1157, 0.599641051109325]"
44,"[7, 1136, 0.5909513465237303]"
44,"[8, 124, 0.5840771608328298]"
44,"[9, 951, 0.5772852854265662]"
44,"[10, 541, 0.5718096626156816]"
44,"[11, 307, 0.5717823670699029]"
44,"[12, 624, 0.5634487910912297]"
44,"[13, 561, 0.5608502587429532]"
44,"[14, 218, 0.5584980065775029]"
44,"[15, 852, 0.5584980065775029]"
44,"[16, 530, 0.5571108977345721]"
44,"[17, 1005, 0.5544558707235463]"
44,"[18, 185, 0.5533402914087154]"
44,"[19, 614, 0.5517668542922746]"
44,"[20, 858, 0.5513992925806774]"
44,"[21, 453, 0.5511939599013276]"
44,"[22, 765, 0.550916629470602]"
44,"[23, 147, 0.5500768665274235]"
44,"[24, 455, 0.5500768665274235]"
45,"[1, 322, 0.7265598537177937]"
45,"[2, 856, 0.7148744626965962]"
45,"[3, 541, 0.7019652545681092]"
45,"[4, 243, 0.6990461664498203]"
45,"[5, 973, 0.6934224862575724]"
45,"[6, 566, 0.6759249174530138]"
45,"[7, 441, 0.6757770019520841]"
45,"[8, 59, 0.6748705142338589]"
45,"[9, 602, 0.6748705142338589]"
45,"[10, 411, 0.6725123119307953]"
45,"[11, 1117, 0.6661234686231322]"
45,"[12, 1107, 0.6645298650676537]"
45,"[13, 553, 0.6612952303249279]"
45,"[14, 265, 0.6594585399056075]"
45,"[15, 961, 0.6552547921065114]"
45,"[16, 190, 0.650904721958163]"
45,"[17, 1136, 0.650904721958163]"
45,"[18, 451, 0.6506717864363277]"
45,"[19, 1016, 0.6463504465564711]"
45,"[20, 1201, 0.6409662084783823]"
45,"[21, 538, 0.6380661122780172]"
45,"[22, 140, 0.6328863596770936]"
45,"[23, 1159, 0.6278174167541384]"
45,"[24, 440, 0.6181275647482736]"
45,"[25, 443, 0.6181275647482736]"
45,"[26, 72, 0.617781937875284]"
45,"[27, 386, 0.6107238163370948]"
45,"[28, 312, 0.6105559248066991]"
45,"[29, 748, 0.6040178477802892]"
45,"[30, 771, 0.5961569040139356]"
45,"[31, 189, 0.5950119598514885]"
45,"[32, 919, 0.5911990856671022]"
45,"[33, 573, 0.5877669048234988]"
45,"[34, 1197, 0.5821959408335338]"
45,"[35, 62, 0.5773401977080905]"
45,"[36, 776, 0.5773054676845272]"
45,"[37, 779, 0.5773054676845272]"
45,"[38, 1194, 0.5773054676845272]"
45,"[39, 398, 0.5766269894100553]"
45,"[40, 1204, 0.5766269894100553]"
45,"[41, 438, 0.5763070233356541]"
45,"[42, 705, 0.5763070233356541]"
45,"[43, 730, 0.5763070233356541]"
45,"[44, 902, 0.5763070233356541]"
45,"[45, 1099, 0.5763070233356541]"
45,"[46, 1179, 0.5763070233356541]"
45,"[47, 540, 0.576247094630404]"
45,"[48, 563, 0.576247094630404]"
45,"[49, 495, 0.5761953770461079]"
45,"[50, 840, 0.5761953770461079]"
45,"[51, 174, 0.5760236721006254]"
45,"[52, 427, 0.5760236721006254]"
45,"[53, 669, 0.5760236721006254]"
45,"[54, 811, 0.5760236721006254]"
45,"[55, 905, 0.5760236721006254]"
45,"[56, 1224, 0.5760236721006254]"
45,"[57, 297, 0.5756028764405553]"
45,"[58, 534, 0.5756028764405553]"
45,"[59, 373, 0.573784202775455]"
45,"[60, 501, 0.5737838845149632]"
45,"[61, 39, 0.5729653524326579]"
45,"[62, 532, 0.5729653524326579]"
45,"[63, 691, 0.5729653524326579]"
45,"[64, 1110, 0.5725810588835372]"
45,"[65, 690, 0.5723752468884269]"
45,"[66, 415, 0.5716552199882697]"
45,"[67, 915, 0.5716552199882697]"
45,"[68, 1164, 0.5716552199882697]"
45,"[69, 1171, 0.5710680459266464]"
45,"[70, 633, 0.5707976132952656]"
45,"[71, 1067, 0.5707976132952656]"
45,"[72, 745, 0.5686807092138897]"
45,"[73, 949, 0.5674095501758505]"
45,"[74, 439, 0.5662978578756214]"
45,"[75, 31, 0.5659940298379625]"
45,"[76, 89, 0.5659940298379625]"
45,"[77, 437, 0.5659940298379625]"
45,"[78, 694, 0.5659940298379625]"
45,"[79, 751, 0.5659940298379625]"
45,"[80, 790, 0.5659940298379625]"
45,"[81, 870, 0.5659940298379625]"
45,"[82, 172, 0.5658329063215137]"
45,"[83, 998, 0.5650192673963316]"
45,"[84, 812, 0.5637934583301466]"
45,"[85, 305, 0.5629965924210694]"
45,"[86, 982, 0.5617158835655415]"
45,"[87, 543, 0.561581654671678]"
45,"[88, 962, 0.561581654671678]"
45,"[89, 383, 0.5615318460375566]"
45,"[90, 587, 0.5615318460375566]"
45,"[91, 594, 0.5615318460375566]"
45,"[92, 1047, 0.5615318460375566]"
45,"[93, 236, 0.5615301271741076]"
45,"[94, 347, 0.5595911688751934]"
45,"[95, 242, 0.5593385770231024]"
45,"[96, 588, 0.5593385770231024]"
45,"[97, 746, 0.5584764541282815]"
45,"[98, 471, 0.5571694972282113]"
45,"[99, 502, 0.5571694972282113]"
45,"[100, 597, 0.5571694972282113]"
45,"[101, 648, 0.5571694972282113]"
45,"[102, 899, 0.5571694972282113]"
45,"[103, 912, 0.5571694972282113]"
45,"[104, 1168, 0.5571694972282113]"
45,"[105, 1181, 0.5571694972282113]"
45,"[106, 722, 0.5567944217707045]"
45,"[107, 8, 0.5566863294637429]"
45,"[108, 1048, 0.5566863294637429]"
45,"[109, 1108, 0.5566863294637429]"
45,"[110, 14, 0.5552182231464666]"
45,"[111, 959, 0.5546206357770069]"
45,"[112, 1237, 0.5530886167190917]"
45,"[113, 144, 0.5524666648705188]"
46,"[1, 1050, 0.7783618075530698]"
46,"[2, 355, 0.7429881772811356]"
46,"[3, 755, 0.721092993198151]"
46,"[4, 532, 0.7064531228446227]"
46,"[5, 1202, 0.7061935737913386]"
46,"[6, 856, 0.6997913767556706]"
46,"[7, 790, 0.6975547177287984]"
46,"[8, 306, 0.694055150063742]"
46,"[9, 52, 0.6938642286780689]"
46,"[10, 950, 0.6885159890760815]"
46,"[11, 959, 0.6882102649122247]"
46,"[12, 901, 0.6819764787743297]"
46,"[13, 831, 0.6805749032114534]"
46,"[14, 1117, 0.6758513820185298]"
46,"[15, 314, 0.6746876136245723]"
46,"[16, 437, 0.6741201407871769]"
46,"[17, 347, 0.6740955080225675]"
46,"[18, 633, 0.6709155135131676]"
46,"[19, 753, 0.6702525028063738]"
46,"[20, 466, 0.6699805719765328]"
46,"[21, 302, 0.6691954987486325]"
46,"[22, 53, 0.6689351422159824]"
46,"[23, 1139, 0.6689304114260979]"
46,"[24, 738, 0.660811951611891]"
46,"[25, 589, 0.6572259783659473]"
46,"[26, 424, 0.6568742449771807]"
46,"[27, 899, 0.6552801535016753]"
46,"[28, 951, 0.6551997266206865]"
46,"[29, 411, 0.653218487605082]"
46,"[30, 568, 0.6519289132467363]"
46,"[31, 1044, 0.6509752867165848]"
46,"[32, 689, 0.6461972523186403]"
