QueryNumber,RankingDoc
18,"[8, 767, 0.5664902820598063]"
18,"[9, 424, 0.5595230814742002]"
18,"[10, 1168, 0.5583934293870072]"
18,"[11, 830, 0.5565981049569346]"
18,"[12, 355, 0.5551566557821284]"
18,"[13, 810, 0.5529251364642981]"
18,"[14, 963, 0.5526254074741344]"
18,"[15, 794, 0.5505272690815871]"
19,"[1, 936, 0.881860872063683]"
19,"[2, 559, 0.8339823593493785]"
19,"[3, 693, 0.8148273754127623]"
19,"[4, 185, 0.8075497398352504]"
19,"[5, 392, 0.7985473289314208]"
19,"[6, 508, 0.7874808767652309]"
19,"[7, 205, 0.7766554742913294]"
19,"[8, 648, 0.7745400473450053]"
19,"[9, 852, 0.7572731581799731]"
19,"[10, 322, 0.7521986198427241]"
19,"[11, 798, 0.7352203450188143]"
19,"[12, 657, 0.7283371889556148]"
19,"[13, 897, 0.7263126686747179]"
19,"[14, 135, 0.7250576006942746]"
19,"[15, 676, 0.7155809755744961]"
19,"[16, 901, 0.7155617160919312]"
19,"[17, 1106, 0.709719588485006]"
19,"[18, 1234, 0.7087315840942771]"
19,"[19, 1000, 0.7076487878691932]"
19,"[20, 1107, 0.7062247322455496]"
19,"[21, 49, 0.695011955135427]"
19,"[22, 451, 0.6923566022814025]"
19,"[23, 1101, 0.6868286645953025]"
19,"[24, 358, 0.6840280030238611]"
19,"[25, 1016, 0.683871717849228]"
19,"[26, 538, 0.6824939802604404]"
19,"[27, 906, 0.6824939802604404]"
19,"[28, 1115, 0.6809070297168952]"
19,"[29, 1175, 0.6764775576780676]"
19,"[30, 333, 0.674073847936134]"
19,"[31, 370, 0.6738521875604543]"
19,"[32, 755, 0.6728068963437804]"
19,"[33, 725, 0.6663448049215257]"
19,"[34, 150, 0.657747840726206]"
19,"[35, 658, 0.6573026280943214]"
19,"[36, 1128, 0.6549540571599274]"
19,"[37, 550, 0.654138044935246]"
19,"[38, 413, 0.6528533289897107]"
19,"[39, 118, 0.6512018814301245]"
19,"[40, 224, 0.6504710517767639]"
19,"[41, 767, 0.6485977597615745]"
19,"[42, 414, 0.6473694944288659]"
19,"[43, 314, 0.6462423635263235]"
19,"[44, 628, 0.644128500557508]"
19,"[45, 107, 0.6433604039063001]"
19,"[46, 1129, 0.6433604039063001]"
19,"[47, 1078, 0.6423219095795992]"
19,"[48, 997, 0.640972245349564]"
19,"[49, 697, 0.639733734955661]"
19,"[50, 437, 0.6394503222704402]"
19,"[51, 1066, 0.6394503222704402]"
19,"[52, 1224, 0.6390110084485159]"
19,"[53, 914, 0.6385893516140745]"
19,"[54, 984, 0.6382393356609297]"
19,"[55, 812, 0.6351304965663382]"
19,"[56, 1103, 0.6336156975988911]"
19,"[57, 998, 0.6328152595125589]"
19,"[58, 1168, 0.6328128527889546]"
19,"[59, 811, 0.6318034622222897]"
19,"[60, 502, 0.6315459911662106]"
19,"[61, 770, 0.6302432652452833]"
19,"[62, 97, 0.6301334380261278]"
19,"[63, 424, 0.628255135301293]"
19,"[64, 415, 0.6281607843554551]"
19,"[65, 208, 0.6275795568532768]"
19,"[66, 510, 0.6268712373103497]"
19,"[67, 981, 0.6265074350556905]"
19,"[68, 1118, 0.6251475442227322]"
19,"[69, 63, 0.6248391419974934]"
19,"[70, 532, 0.6221008966809963]"
19,"[71, 125, 0.6220604860616527]"
19,"[72, 357, 0.6213404074350785]"
19,"[73, 583, 0.6213404074350785]"
19,"[74, 762, 0.6213404074350785]"
19,"[75, 193, 0.6211196114306538]"
19,"[76, 218, 0.6208231995728305]"
19,"[77, 816, 0.6184547119188082]"
19,"[78, 1050, 0.6174498422702295]"
19,"[79, 684, 0.6169509775614415]"
19,"[80, 1135, 0.6159473901542356]"
19,"[81, 394, 0.6153906511849526]"
19,"[82, 926, 0.6153906511849526]"
19,"[83, 754, 0.6142361819379873]"
19,"[84, 525, 0.6124758387046156]"
19,"[85, 823, 0.6101289226270921]"
19,"[86, 189, 0.6077313220095987]"
19,"[87, 962, 0.6068124199471956]"
19,"[88, 806, 0.6056177492847541]"
19,"[89, 397, 0.6055584078930863]"
19,"[90, 1205, 0.6054149885951168]"
19,"[91, 673, 0.6052144700103647]"
19,"[92, 355, 0.6027598993000587]"
19,"[93, 568, 0.6027598993000587]"
19,"[94, 52, 0.6026125454621617]"
19,"[95, 602, 0.6015830443787328]"
19,"[96, 960, 0.6014838357104794]"
19,"[97, 660, 0.600645615588441]"
19,"[98, 959, 0.600575588612917]"
19,"[99, 238, 0.5997502405809408]"
19,"[100, 398, 0.5992229706991675]"
19,"[101, 313, 0.5973714623844534]"
19,"[102, 758, 0.5973714623844534]"
19,"[103, 246, 0.5969583761905066]"
19,"[104, 1017, 0.5920530327745029]"
19,"[105, 31, 0.590738577620694]"
19,"[106, 209, 0.5891759734196522]"
19,"[107, 140, 0.5890352297528568]"
19,"[108, 141, 0.5890017733521901]"
19,"[109, 311, 0.5884731271937517]"
19,"[110, 1210, 0.5884731271937517]"
19,"[111, 1206, 0.588300787600404]"
19,"[112, 163, 0.5877250503691213]"
19,"[113, 1165, 0.5872215201778279]"
19,"[114, 98, 0.5841515309239937]"
19,"[115, 146, 0.5841515309239937]"
19,"[116, 687, 0.5841515309239937]"
19,"[117, 584, 0.5827104546592069]"
19,"[118, 585, 0.5827104546592069]"
19,"[119, 297, 0.582244120787101]"
19,"[120, 856, 0.582244120787101]"
19,"[121, 807, 0.5821273647993643]"
19,"[122, 1137, 0.5820005649935587]"
19,"[123, 186, 0.5811989586079418]"
19,"[124, 815, 0.579833509808862]"
19,"[125, 301, 0.5769653669845541]"
19,"[126, 197, 0.5740190071182977]"
19,"[127, 733, 0.5733621836187432]"
19,"[128, 137, 0.5709049524850268]"
19,"[129, 553, 0.5709049524850268]"
19,"[130, 156, 0.5707139339682179]"
19,"[131, 148, 0.570578203850361]"
19,"[132, 506, 0.5700896400230349]"
19,"[133, 830, 0.5675925190994374]"
19,"[134, 822, 0.5672452375549757]"
19,"[135, 124, 0.5671933380910241]"
19,"[136, 899, 0.5659726277579247]"
19,"[137, 1162, 0.5634453865316696]"
19,"[138, 1203, 0.5634453865316696]"
19,"[139, 915, 0.5626995808148454]"
19,"[140, 690, 0.5624972789023206]"
19,"[141, 3, 0.5622705846514301]"
19,"[142, 971, 0.5622705846514301]"
19,"[143, 443, 0.5598512352233342]"
19,"[144, 438, 0.5597959264136516]"
19,"[145, 898, 0.558524114195294]"
19,"[146, 475, 0.5579575617658502]"
19,"[147, 363, 0.5568072976809882]"
19,"[148, 616, 0.556786815753889]"
19,"[149, 89, 0.5566548945897871]"
19,"[150, 452, 0.5542818042492984]"
19,"[151, 1222, 0.553392798368483]"
19,"[152, 961, 0.5532108873236835]"
19,"[153, 96, 0.5524312627216653]"
19,"[154, 643, 0.5521189734520576]"
19,"[155, 478, 0.5512049348433204]"
19,"[156, 572, 0.5510563527775583]"
19,"[157, 248, 0.5501298784176577]"
20,"[1, 540, 0.844094086476372]"
20,"[2, 962, 0.8404924997692026]"
20,"[3, 1168, 0.8261831402581553]"
20,"[4, 1066, 0.8111544744159997]"
20,"[5, 1215, 0.7638156400295508]"
20,"[6, 758, 0.7595267629638999]"
20,"[7, 208, 0.7260438022197235]"
20,"[8, 1197, 0.6939069536170239]"
20,"[9, 502, 0.6892521101932759]"
20,"[10, 912, 0.6892521101932759]"
20,"[11, 314, 0.6891055621887533]"
20,"[12, 970, 0.6804163642732284]"
20,"[13, 924, 0.6744820689899309]"
20,"[14, 693, 0.6719543130841747]"
20,"[15, 662, 0.6648550690778782]"
20,"[16, 126, 0.6639631928326897]"
20,"[17, 676, 0.6631399537554422]"
20,"[18, 1091, 0.6592317818458837]"
20,"[19, 1016, 0.6558015979073395]"
20,"[20, 135, 0.6557002340642568]"
20,"[21, 730, 0.6381537975267834]"
20,"[22, 956, 0.6360093581924832]"
20,"[23, 297, 0.6350818007794974]"
20,"[24, 765, 0.6329929580758139]"
20,"[25, 430, 0.6328420538923901]"
20,"[26, 919, 0.6297998710927447]"
20,"[27, 89, 0.6284898862825813]"
20,"[28, 749, 0.6282436714502837]"
20,"[29, 1115, 0.6276750317978586]"
20,"[30, 1050, 0.6254071445028777]"
20,"[31, 1120, 0.624818603770873]"
20,"[32, 538, 0.6206485000591513]"
20,"[33, 288, 0.6182522614438745]"
20,"[34, 18, 0.6159798764248631]"
20,"[35, 278, 0.6149579084703446]"
20,"[36, 892, 0.6134086249751853]"
20,"[37, 286, 0.6127017526082416]"
20,"[38, 1112, 0.6119450264480782]"
20,"[39, 101, 0.61134019814803]"
20,"[40, 532, 0.6111579373418641]"
20,"[41, 1044, 0.6109962633354058]"
20,"[42, 1071, 0.6106147580195294]"
20,"[43, 552, 0.609848981898662]"
20,"[44, 1030, 0.6097829041586615]"
20,"[45, 159, 0.6089287817599083]"
20,"[46, 424, 0.6067859296210656]"
20,"[47, 292, 0.6063552163134367]"
20,"[48, 43, 0.6057903519406866]"
20,"[49, 459, 0.6057903519406866]"
20,"[50, 1067, 0.6034917682361964]"
20,"[51, 1239, 0.6021052488728008]"
20,"[52, 207, 0.601999644096092]"
20,"[53, 1039, 0.6006957430749573]"
20,"[54, 907, 0.5997776872298162]"
20,"[55, 1012, 0.5997776872298162]"
20,"[56, 242, 0.5995293568624745]"
20,"[57, 751, 0.5992845512860322]"
20,"[58, 1167, 0.5990708645675344]"
20,"[59, 1224, 0.5988483925115892]"
20,"[60, 767, 0.5987058377471178]"
20,"[61, 1213, 0.5986549903200789]"
20,"[62, 290, 0.597813952544521]"
20,"[63, 489, 0.5921777049153507]"
20,"[64, 899, 0.5919067032357737]"
20,"[65, 581, 0.5918825984081264]"
20,"[66, 189, 0.5883918928015364]"
20,"[67, 673, 0.58753228486898]"
20,"[68, 317, 0.5874881851823488]"
20,"[69, 61, 0.5870137896602728]"
20,"[70, 90, 0.5870137896602728]"
20,"[71, 323, 0.5870137896602728]"
20,"[72, 543, 0.5866721651140527]"
20,"[73, 332, 0.5816347144656793]"
20,"[74, 944, 0.580787627627209]"
20,"[75, 684, 0.5786279480299795]"
20,"[76, 414, 0.5784539255805825]"
20,"[77, 785, 0.5783143944203166]"
20,"[78, 986, 0.5783143944203166]"
20,"[79, 1161, 0.5783143944203166]"
20,"[80, 523, 0.5783123472358652]"
20,"[81, 1093, 0.5771904920642817]"
20,"[82, 458, 0.5767515424415932]"
20,"[83, 815, 0.5764367717528446]"
20,"[84, 283, 0.5761344110800182]"
20,"[85, 754, 0.5753721178627321]"
20,"[86, 394, 0.575133986784229]"
20,"[87, 11, 0.574472437229798]"
20,"[88, 1206, 0.5744017177722419]"
20,"[89, 466, 0.5718988951895215]"
20,"[90, 1180, 0.5716598141494782]"
20,"[91, 669, 0.5636246539762133]"
20,"[92, 969, 0.5634724603142223]"
20,"[93, 306, 0.5627160804980362]"
20,"[94, 742, 0.5620207217150787]"
20,"[95, 688, 0.5619019712517357]"
20,"[96, 392, 0.5617046104577291]"
20,"[97, 397, 0.5617046104577291]"
20,"[98, 680, 0.5617046104577291]"
20,"[99, 320, 0.5615718727356677]"
20,"[100, 496, 0.560558379431431]"
20,"[101, 696, 0.5589025507177794]"
20,"[102, 725, 0.5581773222570887]"
20,"[103, 568, 0.5581533945737738]"
20,"[104, 1159, 0.5581533945737738]"
20,"[105, 1163, 0.5581533945737738]"
20,"[106, 141, 0.55772564152179]"
20,"[107, 999, 0.5575953523045349]"
20,"[108, 1207, 0.5575026330150075]"
20,"[109, 648, 0.5571832308455553]"
20,"[110, 830, 0.5565981049569346]"
20,"[111, 373, 0.5563812663803258]"
20,"[112, 542, 0.5556307234805213]"
20,"[113, 1078, 0.5556307234805213]"
20,"[114, 322, 0.5553785383669345]"
20,"[115, 302, 0.5550895392607087]"
20,"[116, 810, 0.5544779276842317]"
20,"[117, 1035, 0.5531790277673734]"
20,"[118, 1125, 0.5524325958795875]"
20,"[119, 733, 0.5519258661036452]"
20,"[120, 1034, 0.5519258661036452]"
20,"[121, 52, 0.55187104706443]"
20,"[122, 311, 0.55187104706443]"
20,"[123, 1188, 0.55187104706443]"
20,"[124, 794, 0.5505272690815871]"
21,"[1, 126, 0.7215851225213704]"
21,"[2, 676, 0.7170054402564656]"
21,"[3, 901, 0.7155653692387076]"
21,"[4, 815, 0.6882614307097944]"
21,"[5, 899, 0.6764323163899056]"
21,"[6, 559, 0.6718412831993889]"
21,"[7, 926, 0.6368563641053238]"
21,"[8, 185, 0.636816192923371]"
21,"[9, 1106, 0.6323084452927683]"
21,"[10, 1205, 0.628017858575789]"
21,"[11, 392, 0.6255721723808775]"
21,"[12, 1107, 0.6244655937983979]"
21,"[13, 1016, 0.6165961777747532]"
21,"[14, 205, 0.6159798706829985]"
21,"[15, 601, 0.6145021643409603]"
21,"[16, 411, 0.6144854683371173]"
21,"[17, 1206, 0.612932401496728]"
21,"[18, 822, 0.5990065759681609]"
21,"[19, 755, 0.5966757058964557]"
21,"[20, 915, 0.5953784453464442]"
21,"[21, 443, 0.5936683248466669]"
21,"[22, 830, 0.5921233256254606]"
21,"[23, 928, 0.5912752389192377]"
21,"[24, 719, 0.5871395139970333]"
21,"[25, 946, 0.5855651493159634]"
21,"[26, 314, 0.5832328344643518]"
21,"[27, 961, 0.5831231237948472]"
21,"[28, 424, 0.5824445788007486]"
21,"[29, 658, 0.5796858119578988]"
21,"[30, 1115, 0.5738889167109167]"
21,"[31, 1158, 0.5718092087253851]"
21,"[32, 1197, 0.5696594427846525]"
21,"[33, 715, 0.5695852792748922]"
21,"[34, 984, 0.5691314625380717]"
21,"[35, 306, 0.5675670374778833]"
21,"[36, 550, 0.5674130737466265]"
21,"[37, 767, 0.564994349046293]"
21,"[38, 875, 0.5640482872101397]"
21,"[39, 1075, 0.5632617132560545]"
21,"[40, 332, 0.5608994026342732]"
21,"[41, 722, 0.5579408793682403]"
21,"[42, 552, 0.5575494965051583]"
21,"[43, 811, 0.5571982795032567]"
21,"[44, 751, 0.5548296132872312]"
21,"[45, 1062, 0.5525825505544048]"
22,"[1, 968, 0.8862283381185833]"
22,"[2, 671, 0.8836982762100072]"
22,"[3, 881, 0.8397144582424045]"
22,"[4, 431, 0.8375641620284455]"
22,"[5, 104, 0.8043552652891762]"
22,"[6, 39, 0.7709753362067585]"
22,"[7, 1005, 0.757418243169731]"
22,"[8, 559, 0.7513809332438195]"
22,"[9, 392, 0.7487526150803833]"
22,"[10, 567, 0.7487526150803833]"
22,"[11, 892, 0.7452193906646645]"
22,"[12, 807, 0.7363936556060396]"
22,"[13, 1144, 0.7243099763327776]"
22,"[14, 871, 0.7236682368565813]"
22,"[15, 610, 0.6898844918594712]"
22,"[16, 265, 0.6324354226461885]"
22,"[17, 541, 0.6324354226461885]"
22,"[18, 307, 0.6324014119069826]"
22,"[19, 722, 0.6323776634070456]"
22,"[20, 343, 0.6321862741264579]"
22,"[21, 113, 0.6321862741264579]"
22,"[22, 38, 0.6318200441702502]"
22,"[23, 382, 0.6318200441702502]"
22,"[24, 1163, 0.6318200441702502]"
22,"[25, 875, 0.6315664558121682]"
22,"[26, 527, 0.631066802945888]"
22,"[27, 561, 0.631066802945888]"
22,"[28, 565, 0.631066802945888]"
22,"[29, 366, 0.6299150462805274]"
22,"[30, 738, 0.6299150462805274]"
22,"[31, 790, 0.6285177920342906]"
22,"[32, 614, 0.62817748775871]"
22,"[33, 1202, 0.62817748775871]"
22,"[34, 185, 0.6280406604889733]"
22,"[35, 425, 0.6280406604889733]"
22,"[36, 1019, 0.6280406604889733]"
22,"[37, 1083, 0.6280406604889733]"
22,"[38, 276, 0.6280216131222696]"
22,"[39, 822, 0.6274244038479331]"
22,"[40, 1091, 0.6274244038479331]"
22,"[41, 205, 0.6267349542588222]"
22,"[42, 520, 0.6267349542588222]"
22,"[43, 771, 0.6267349542588222]"
22,"[44, 1156, 0.6263313860034229]"
22,"[45, 281, 0.6261475485149118]"
22,"[46, 442, 0.6261475485149118]"
22,"[47, 365, 0.6261475485149118]"
22,"[48, 1167, 0.6250583259338257]"
22,"[49, 664, 0.6248793538441904]"
22,"[50, 469, 0.6245549754607213]"
22,"[51, 347, 0.6236452992848726]"
22,"[52, 264, 0.623429199538151]"
22,"[53, 880, 0.623429199538151]"
22,"[54, 1096, 0.6227411717518797]"
22,"[55, 439, 0.6214829661674235]"
22,"[56, 646, 0.6214829661674235]"
22,"[57, 665, 0.619859584610891]"
22,"[58, 819, 0.6195164900190009]"
22,"[59, 589, 0.6174144872619193]"
22,"[60, 411, 0.6158090239787755]"
22,"[61, 988, 0.6111827857987335]"
22,"[62, 982, 0.6101286493044791]"
22,"[63, 1120, 0.6088076759391773]"
22,"[64, 782, 0.6037296465695381]"
22,"[65, 901, 0.5996534721283385]"
22,"[66, 1149, 0.59616271698233]"
22,"[67, 427, 0.5861448285090615]"
22,"[68, 453, 0.5861448285090615]"
22,"[69, 576, 0.5861448285090615]"
22,"[70, 705, 0.5861448285090615]"
22,"[71, 850, 0.5861448285090615]"
22,"[72, 1093, 0.5861448285090615]"
22,"[73, 1192, 0.5861448285090615]"
22,"[74, 342, 0.583461357961662]"
22,"[75, 977, 0.5811438995909792]"
22,"[76, 1210, 0.5811438995909792]"
22,"[77, 174, 0.5770716801714618]"
22,"[78, 497, 0.5770716801714618]"
22,"[79, 588, 0.5770716801714618]"
22,"[80, 248, 0.5723774858835351]"
22,"[81, 510, 0.5708477232486806]"
22,"[82, 451, 0.5683250701285243]"
22,"[83, 328, 0.5607627646749158]"
23,"[1, 1204, 0.7638261971646263]"
23,"[2, 585, 0.745760464570795]"
23,"[3, 437, 0.7414176652566062]"
23,"[4, 247, 0.7311259037676155]"
23,"[5, 745, 0.7218637472803815]"
23,"[6, 37, 0.7161419165414773]"
23,"[7, 673, 0.7067492035727996]"
23,"[8, 751, 0.6973588472823887]"
23,"[9, 819, 0.6968854572717762]"
23,"[10, 669, 0.6956661073115552]"
23,"[11, 553, 0.694112988689811]"
23,"[12, 796, 0.6910301520722032]"
23,"[13, 60, 0.6879425641308556]"
23,"[14, 432, 0.6869155932439576]"
23,"[15, 502, 0.6533181564095749]"
23,"[16, 1169, 0.6531053182805298]"
23,"[17, 1185, 0.6529404137595454]"
23,"[18, 522, 0.6472137471768554]"
23,"[19, 781, 0.6452358901086335]"
23,"[20, 243, 0.6451453105342819]"
23,"[21, 122, 0.6448097405884304]"
23,"[22, 779, 0.6437171106261548]"
23,"[23, 1192, 0.6429801572880522]"
23,"[24, 1137, 0.6423648191082872]"
23,"[25, 471, 0.6423648191082872]"
23,"[26, 1115, 0.6421880030092523]"
23,"[27, 392, 0.6418666901830666]"
23,"[28, 197, 0.6399772002713308]"
23,"[29, 896, 0.6378292468241425]"
23,"[30, 430, 0.6376905297458632]"
23,"[31, 944, 0.6374783250343717]"
23,"[32, 248, 0.6357753152418825]"
23,"[33, 208, 0.6354564492526328]"
23,"[34, 427, 0.6322302891259608]"
23,"[35, 1091, 0.6299870006165293]"
23,"[36, 41, 0.6285696412894182]"
23,"[37, 1129, 0.6285696412894182]"
23,"[38, 1175, 0.6273454460265038]"
23,"[39, 811, 0.62691161066606]"
23,"[40, 881, 0.626624292930404]"
23,"[41, 1005, 0.6264587667985505]"
23,"[42, 424, 0.6264377716914431]"
23,"[43, 830, 0.6264377716914431]"
23,"[44, 1008, 0.6262086569772015]"
23,"[45, 545, 0.6244754607273827]"
23,"[46, 956, 0.6241293707050029]"
23,"[47, 716, 0.6239634746109176]"
23,"[48, 272, 0.623354647091037]"
23,"[49, 597, 0.6180014909014097]"
23,"[50, 648, 0.6180014909014097]"
23,"[51, 986, 0.6180014909014097]"
23,"[52, 1161, 0.6180014909014097]"
23,"[53, 863, 0.6172694557504201]"
23,"[54, 1157, 0.6161997668432362]"
23,"[55, 185, 0.6161997668432362]"
23,"[56, 749, 0.615622513700383]"
23,"[57, 719, 0.6113439263370353]"
23,"[58, 564, 0.6110007484982715]"
23,"[59, 2, 0.6093772680023317]"
23,"[60, 676, 0.6091590174731095]"
23,"[61, 914, 0.6075921789838604]"
23,"[62, 496, 0.6075921789838604]"
23,"[63, 268, 0.6067616027023229]"
23,"[64, 201, 0.606299362046665]"
23,"[65, 126, 0.6061918699369472]"
23,"[66, 1165, 0.6061918699369472]"
23,"[67, 63, 0.6053931263972524]"
23,"[68, 964, 0.6053931263972524]"
23,"[69, 301, 0.6051088066821743]"
23,"[70, 1156, 0.6035444100296583]"
23,"[71, 1197, 0.6035444100296583]"
23,"[72, 993, 0.6035444100296583]"
23,"[73, 892, 0.5993189813903559]"
23,"[74, 748, 0.597696674554305]"
23,"[75, 755, 0.5974002177324622]"
23,"[76, 486, 0.5959554729975755]"
23,"[77, 841, 0.5957632470367533]"
23,"[78, 266, 0.5953791047060031]"
23,"[79, 765, 0.5951203436515515]"
23,"[80, 39, 0.592663616013165]"
23,"[81, 738, 0.592663616013165]"
23,"[82, 643, 0.5923412504281911]"
23,"[83, 62, 0.5916955272749438]"
23,"[84, 265, 0.590973431721733]"
23,"[85, 394, 0.590973431721733]"
23,"[86, 541, 0.590839265387928]"
23,"[87, 822, 0.590839265387928]"
23,"[88, 905, 0.5892421685962556]"
23,"[89, 969, 0.5887428089878393]"
23,"[90, 726, 0.5836940089029711]"
23,"[91, 535, 0.5823971162677137]"
23,"[92, 968, 0.5821993809763469]"
23,"[93, 11, 0.577059610474422]"
23,"[94, 149, 0.5735606626880155]"
23,"[95, 380, 0.5733708440241672]"
23,"[96, 963, 0.5733708440241672]"
23,"[97, 1019, 0.5733708440241672]"
23,"[98, 1135, 0.5733708440241672]"
23,"[99, 573, 0.5721967546979927]"
23,"[100, 589, 0.5721967546979927]"
23,"[101, 307, 0.5691624088922589]"
23,"[102, 1217, 0.5668303315942159]"
23,"[103, 453, 0.5627284160193045]"
23,"[104, 840, 0.5610216695523604]"
23,"[105, 867, 0.5610216695523604]"
23,"[106, 901, 0.5610216695523604]"
23,"[107, 988, 0.5528720090445601]"
23,"[108, 525, 0.5517853904160689]"
24,"[1, 190, 0.8352040849889687]"
24,"[2, 1192, 0.7710586156399032]"
24,"[3, 722, 0.7469750930597225]"
24,"[4, 1066, 0.7451577307938138]"
24,"[5, 582, 0.741956433848025]"
24,"[6, 314, 0.7367124967309667]"
24,"[7, 1125, 0.7319445583535457]"
24,"[8, 141, 0.7229651607775257]"
24,"[9, 358, 0.7206282198776729]"
24,"[10, 798, 0.7177122213860615]"
24,"[11, 260, 0.7154596019629546]"
24,"[12, 325, 0.7149143539034517]"
24,"[13, 322, 0.7053838942305575]"
24,"[14, 401, 0.6978559036947075]"
24,"[15, 553, 0.6978559036947075]"
24,"[16, 1170, 0.6914153712217651]"
24,"[17, 392, 0.682552827846104]"
24,"[18, 771, 0.6807117375551175]"
24,"[19, 559, 0.680443777525233]"
24,"[20, 83, 0.6790737353665321]"
24,"[21, 297, 0.6790737353665321]"
24,"[22, 96, 0.6783010644679394]"
24,"[23, 892, 0.6689035524202712]"
24,"[24, 766, 0.6649567701840295]"
24,"[25, 658, 0.6594326960232342]"
24,"[26, 1083, 0.6434065084609171]"
24,"[27, 285, 0.6324531628937163]"
24,"[28, 60, 0.6324531628937163]"
24,"[29, 174, 0.6324450597708093]"
24,"[30, 427, 0.6324450597708093]"
24,"[31, 438, 0.6324450597708093]"
24,"[32, 669, 0.6324450597708093]"
24,"[33, 811, 0.6324450597708093]"
24,"[34, 905, 0.6324450597708093]"
24,"[35, 1099, 0.6324450597708093]"
24,"[36, 1224, 0.6324450597708093]"
24,"[37, 571, 0.6323126619833004]"
24,"[38, 586, 0.6323126619833004]"
24,"[39, 398, 0.632273542231431]"
24,"[40, 997, 0.632273542231431]"
24,"[41, 62, 0.6315275839332825]"
24,"[42, 415, 0.6304396379352356]"
24,"[43, 915, 0.6304396379352356]"
24,"[44, 1164, 0.6304396379352356]"
24,"[45, 566, 0.6295956976906407]"
24,"[46, 567, 0.6294320383538405]"
24,"[47, 875, 0.6294320383538405]"
24,"[48, 1139, 0.6294320383538405]"
24,"[49, 1216, 0.6294320383538405]"
24,"[50, 552, 0.6292304779178629]"
24,"[51, 189, 0.6278069121147226]"
24,"[52, 208, 0.6278069121147226]"
24,"[53, 705, 0.6278069121147226]"
24,"[54, 730, 0.6278069121147226]"
24,"[55, 944, 0.6278069121147226]"
24,"[56, 1179, 0.6278069121147226]"
24,"[57, 564, 0.625853187521228]"
24,"[58, 694, 0.6258070329334511]"
